cow,lp_group,variable,median,min,max,mean,count
1057,l,back_geo,0.21999593223289654,0.2096805007237795,0.3619573772037552,0.23637768481287086,16
1057,l,front_eu,0.22684963389471496,0.2175775990869174,0.2809113975445904,0.23864088870567562,16
1057,l,front_geo,0.3317242294603969,0.3227559336028268,0.3491637934140361,0.3321070924215419,16
1057,l,lb_area,0.045945272147696545,0.0309380869242916,0.053306321532852,0.04371251183944042,16
1057,l,lb_circ,3.548445712538604e-05,2.4086736595457243e-05,4.08592496981438e-05,3.310788555990926e-05,16
1057,l,lb_ecc,0.789496323340757,0.3544896293128422,0.816844583890715,0.6686905522554057,16
1057,l,lb_vol,0.8731189423882537,0.3114588036291302,1.7005269358261887,0.9094149469399156,16
1057,l,lb_vol2,0.8483642985969023,0.3146445378472253,1.458232053394786,0.829826119612556,16
1057,l,lf_area,0.0483090724905826,0.0417550934737439,0.1162409608883108,0.0649982215326853,16
1057,l,lf_circ,1.7795709923588447e-05,5.567538195258126e-06,1.894035410993258e-05,1.4121605647512162e-05,16
1057,l,lf_ecc,0.848482509078728,0.6824063806890737,0.8733642420786407,0.8112290409439104,16
1057,l,lf_vol,1.048092302544605,0.627366371778641,2.5819265757219734,1.2038207618419674,16
1057,l,lf_vol2,1.009511431476196,0.6093486021883449,2.619429001816913,1.1879302010795352,16
1057,l,rb_area,0.045753532640982,0.0218497347882734,0.0554214903671551,0.04318004557283977,16
1057,l,rb_circ,2.0124508952650534e-05,1.8997535548566477e-05,4.395166734026592e-05,2.7248091490447048e-05,16
1057,l,rb_ecc,0.4637935999878552,0.38649649800154,0.7809892670307607,0.5381075055440354,16
1057,l,rb_vol,1.1006011994593783,0.1932846581172236,1.647562520719579,0.9987469950114901,16
1057,l,rb_vol2,0.8989136590737458,0.1962504177776428,1.3618010953043254,0.9134060475140414,16
1057,l,rf_area,0.07541918485609606,0.0427165046163842,0.1055907680415772,0.07346934141322628,16
1057,l,rf_circ,6.512691532660164e-06,5.656649397423856e-06,1.667505145008161e-05,9.363236542157252e-06,16
1057,l,rf_ecc,0.6553095234794453,0.6070322911259981,0.8804067317568239,0.7163783895813578,16
1057,l,rf_vol,1.5476107690169458,0.8404787250689928,2.634154699316443,1.6709851176079649,16
1057,l,rf_vol2,1.503742552766516,0.8344157990588842,2.6198402078794585,1.6493168033484045,16
1057,l,udder_circ,0.7474982000232426,0.7337090229147197,0.7680679578541832,0.7501656454052297,16
1057,l,udder_ecc,0.671285455234789,0.6550324426424528,0.7088842611741505,0.6765246850925992,16
1057,l,volume,4.942081014766101,2.397556670010157,6.870322199724025,4.756208986592162,16
1057,l,volume2,4.461488517449377,2.378353778604331,6.420330706533669,4.416372784703705,16
1061,p,area,0.233536778732222,0.1982828075871016,0.2962625600542419,0.23655177985386697,301
1061,p,back_eu,0.0949639933477286,0.0691260724684678,0.116083220368995,0.09259688156973425,301
1061,p,back_geo,0.1573614900640807,0.1484244595766204,0.199520690974693,0.15738544399021343,301
1061,p,front_eu,0.1724786670037123,0.1262548190824666,0.1948992602722629,0.16758187498531496,301
1061,p,front_geo,0.2511757889262934,0.2411786975731451,0.2580923283726774,0.2510720003254712,301
1061,p,lb_area,0.0339877219230225,0.0161296182773266,0.0483460551689619,0.03460630067737637,301
1061,p,lb_circ,6.0504241753243376e-05,3.567930254911041e-05,7.081009724434626e-05,5.8027571100300214e-05,301
1061,p,lb_ecc,0.5786749828218534,0.4139440083248863,0.8532274623260958,0.6338045282665095,301
1061,p,lb_vol,1.0381869381557598,0.2135214970359922,1.859559464867817,1.0519910787769966,301
1061,p,lb_vol2,0.9595462472580776,0.2115459554690081,1.726576400033591,0.9741836335216291,301
1061,p,lf_area,0.0676899270104523,0.0468908124920023,0.1016200544628913,0.06825517409202565,301
1061,p,lf_circ,1.3624449705712942e-05,1.187854639740867e-05,1.988875509555178e-05,1.4323516378345883e-05,301
1061,p,lf_ecc,0.6290438876099773,0.4036396335102287,0.7409818469443638,0.6087138509379267,301
1061,p,lf_vol,1.944264043674792,0.7616114002964214,2.5060798213374147,1.9190933627234357,301
1061,p,lf_vol2,1.8640358527547545,0.7424408319300321,2.4175752573827936,1.8412827569212007,301
1061,p,rb_area,0.0676212977637983,0.0435265734489774,0.1063262114177112,0.0694526107157721,301
1061,p,rb_circ,2.4200241413100684e-05,1.6649258924386525e-05,2.7835233167526763e-05,2.4282152808891926e-05,301
1061,p,rb_ecc,0.7449171967748344,0.640190847162928,0.8306459993097434,0.7397144259649733,301
1061,p,rb_vol,2.345562794466342,1.0040489791431362,4.229582735831505,2.4022506149619476,301
1061,p,rb_vol2,2.2741728167159776,0.966987314090828,4.023750870956478,2.3031267521744576,301
1061,p,rf_area,0.0727396089946056,0.0580208027492349,0.1084554214697104,0.07432929791786261,301
1061,p,rf_circ,1.580831130806021e-05,1.3652483540328092e-05,2.0012350983790935e-05,1.5873049742841223e-05,301
1061,p,rf_ecc,0.6035929542631273,0.4200351516586033,0.684202952152878,0.5945033359291939,301
1061,p,rf_vol,2.2804487243078206,1.5294244152996552,4.656144405342021,2.4140726693571115,301
1061,p,rf_vol2,2.2532267146114955,1.5086653850499514,4.3961888853097495,2.3535410051341743,301
1061,p,udder_circ,0.4522049361067829,0.3592288024081562,0.5389205900144214,0.45216097914490105,301
1061,p,udder_ecc,0.4522049361067829,0.3592288024081562,0.5389205900144214,0.45216097914490105,301
1061,p,volume,7.340033928970259,3.866531550082193,10.9779118674225,7.493055582400307,301
1061,p,volume2,7.1328388945463175,3.8369779917281046,10.577746927799408,7.262469208385965,301
1074,p,area,0.1928494278234071,0.1448726505892472,0.2298259203599234,0.1913780361777192,139
1074,p,back_eu,0.0933777941830431,0.0686649887455828,0.1191526577159965,0.09207068393337359,139
1074,p,back_geo,0.1697990358838534,0.1534877662157844,0.2315907818847651,0.17338759009222135,139
1074,p,front_eu,0.22290734924882386,0.1714496007146517,0.2593874984777234,0.21932684837957117,134
1074,p,front_geo,0.2685283616465713,0.2587506998211085,0.3101447904297755,0.270720508977861,134
1074,p,lb_area,0.044625084066628,0.0197913523783497,0.0640811839530689,0.04446561724149463,139
1074,p,lb_circ,4.34883537295124e-05,3.5088494783227424e-05,5.30716672021055e-05,4.3419188222634993e-05,139
1074,p,lb_ecc,0.5488491866837159,0.3417086622589845,0.6402691777991348,0.5381003309067831,139
1074,p,lb_vol,0.4623945893589496,0.0272458262066348,1.3001383714414128,0.45613423239956086,139
1074,p,lb_vol2,0.4292208416934747,0.0272563182447847,1.2717056504796562,0.43758095540036845,139
1074,p,lf_area,0.0744438902643569,0.0483197603476234,0.1031977205199494,0.07483586393779783,139
1074,p,lf_circ,1.0416776805001716e-05,9.841137207714458e-06,1.1168343440477296e-05,1.0397763585050308e-05,139
1074,p,lf_ecc,0.6095496209599828,0.5186566423364324,0.6643904768398939,0.6045537089620349,139
1074,p,lf_vol,1.1179575642201756,0.2248551140647522,2.3531704246359366,1.1541896423626041,139
1074,p,lf_vol2,1.1118851500055302,0.2267012832854835,2.325570755440733,1.1371972805450712,139
1074,p,rb_area,0.0331831328529073,0.0218461671801284,0.0657335365814122,0.034428058820877815,139
1074,p,rb_circ,5.290552812852527e-05,4.203233325509907e-05,0.0001055501278861,5.6989482914402666e-05,139
1074,p,rb_ecc,0.8560982229817673,0.7596339393163697,0.8838309710949218,0.8512028873291793,139
1074,p,rb_vol,0.498476054954254,0.1978610565636581,1.6093294182912414,0.5381226654210614,139
1074,p,rb_vol2,0.4775579994515573,0.1914844439486653,1.308733346856281,0.5152480328566174,139
1074,p,rf_area,0.0370609813000485,0.0319640715596005,0.0511742606227929,0.03780251694916729,139
1074,p,rf_circ,2.7646164334199124e-05,2.108802465426808e-05,3.234899812140438e-05,2.742882747667226e-05,139
1074,p,rf_ecc,0.8589012148732651,0.8192159617409894,0.9140606287729908,0.8609607167972908,139
1074,p,rf_vol,0.763380576108718,0.5872181312552409,1.3393076614720687,0.8099553370776582,139
1074,p,rf_vol2,0.7377655258610417,0.540906073543958,1.398541120738742,0.7873771605797262,139
1074,p,udder_circ,0.6800792854026935,0.6512437565394553,0.6964909921304937,0.6776874061894822,139
1074,p,udder_ecc,0.6800792854026935,0.6512437565394553,0.6964909921304937,0.6776874061894822,139
1074,p,volume,2.9431933893440987,1.1040315121108988,5.169276481592677,2.900119942215475,139
1074,p,volume2,2.8977442448822424,1.1099121730889756,5.028511902799644,2.8350911171266207,139
1081,p,area,0.224700032182041,0.2120940681194006,0.2539267709072643,0.22710582009497463,17
1081,p,back_eu,0.0850877069187305,0.0733942164138482,0.1046057693774091,0.08710930749029906,17
1081,p,back_geo,0.1614887897709235,0.156576574724766,0.170906431469322,0.16198363646691422,17
1081,p,front_eu,0.1470752535485883,0.1320863571170994,0.1884665094441299,0.15675093619794184,17
1081,p,front_geo,0.2789768337341922,0.2761033218197762,0.2821992066146902,0.278904809690141,17
1081,p,lb_area,0.0540972646321143,0.0448555441795038,0.0609693122117148,0.052990623993360304,17
1081,p,lb_circ,3.257731764874645e-05,3.065997625893535e-05,3.7160449399795545e-05,3.261786798071425e-05,17
1081,p,lb_ecc,0.4349319180922187,0.3809511492334306,0.4960479037230853,0.4496370115979185,17
1081,p,lb_vol,0.6639808651151321,0.3711027908701405,0.8319479179552075,0.6457788996673338,17
1081,p,lb_vol2,0.71707657019746,0.3868284301998936,0.8717569591706659,0.6728180764655699,17
1081,p,lf_area,0.0665366165585138,0.0457097816223345,0.0797776466472088,0.06485120846467417,17
1081,p,lf_circ,8.90002609855431e-06,7.956419125566108e-06,9.6655142297679e-06,8.941017715137633e-06,17
1081,p,lf_ecc,0.7294858007135578,0.7062042276169898,0.7812039563776936,0.7285437338522853,17
1081,p,lf_vol,1.2752122863626985,0.4423795545171765,1.861300208405904,1.2251712909696775,17
1081,p,lf_vol2,1.2726978733337704,0.4419752012243184,1.819917183757941,1.209513051391848,17
1081,p,rb_area,0.0328230623281151,0.0296565637841177,0.0406179331881751,0.03405876455742785,17
1081,p,rb_circ,4.812753284514824e-05,4.507783163581125e-05,5.581452955251747e-05,4.823786143225238e-05,17
1081,p,rb_ecc,0.6822706735737546,0.6239719488504051,0.7054784952403852,0.6807512112629671,17
1081,p,rb_vol,0.5053122769171122,0.3834675461427116,0.641806003338739,0.4979164440043364,17
1081,p,rb_vol2,0.4980985107356759,0.3866120979042305,0.6155800032439183,0.4967956051030504,17
1081,p,rf_area,0.0743891079978932,0.0701511349479776,0.0913583337721288,0.07741709221686699,17
1081,p,rf_circ,1.2243559845049664e-05,1.103502468597746e-05,1.2788090027638714e-05,1.220092191567937e-05,17
1081,p,rf_ecc,0.8040351792724538,0.7836496791143337,0.8267227552855855,0.8035906029041034,17
1081,p,rf_vol,1.2318075188903383,0.8071892770878624,1.6297110817706015,1.209334098992781,17
1081,p,rf_vol2,1.1803380362864468,0.7788535112310928,1.5591987964489744,1.153531715866055,17
1081,p,udder_circ,0.581669890514747,0.5661422299295424,0.6021605615512327,0.5815111461591617,17
1081,p,udder_ecc,0.581669890514747,0.5661422299295424,0.6021605615512327,0.5815111461591617,17
1081,p,volume,3.6495116466552697,1.9922921279963857,4.5346425920454285,3.528653258132035,17
1081,p,volume2,3.589988001969744,1.9541231770492624,4.453446792216297,3.454635638912993,17
1084,p,area,0.1897148682967865,0.1556231085436441,0.2185214408868803,0.1901169861832712,374
1084,p,back_eu,0.0910341071890658,0.0692133895963826,0.1232025030170986,0.09085023210007176,373
1084,p,back_geo,0.1278340094671584,0.1105438512864192,0.1449726231433603,0.12786034918272446,373
1084,p,front_eu,0.1473042551809531,0.1113239894535641,0.1824294519159298,0.1466659261183897,374
1084,p,front_geo,0.22423465341594861,0.2098461456919516,0.2412611511390348,0.22463927618501164,374
1084,p,lb_area,0.044393579588392296,0.0328265921903021,0.0570942181465062,0.04465554866045372,374
1084,p,lb_circ,3.293669939758945e-05,2.537223441121152e-05,3.773280151993409e-05,3.256616503452547e-05,374
1084,p,lb_ecc,0.6516041006256428,0.5761383721849246,0.77431510175637,0.6546365210638683,374
1084,p,lb_vol,1.307758109815073,0.5913267948417492,2.4109682920347373,1.3205095860862899,374
1084,p,lb_vol2,1.2562576148074776,0.5928611538213576,2.292603821651505,1.2736336138743896,374
1084,p,lf_area,0.06270337247494676,0.0335433689873661,0.0831329980762928,0.061711742228386206,374
1084,p,lf_circ,1.7589405107747465e-05,1.6062144168670003e-05,2.013539245663639e-05,1.7650729634668966e-05,374
1084,p,lf_ecc,0.692689756817866,0.5876763692868153,0.7279733715857296,0.6897886727981575,374
1084,p,lf_vol,1.618375770548695,0.4520007275675125,2.1187662734377826,1.5497767479809788,374
1084,p,lf_vol2,1.5746394038100087,0.4541726641928064,2.058843854035513,1.5159288794355412,374
1084,p,rb_area,0.0299711638677022,0.0236838572324109,0.0453507251972773,0.030763212671661985,373
1084,p,rb_circ,6.36474794217637e-05,3.930801019383664e-05,6.950719105061723e-05,6.169967263834421e-05,373
1084,p,rb_ecc,0.7577239320898045,0.7129878841960445,0.8368215644934055,0.7604473636570607,373
1084,p,rb_vol,0.7360721062562925,0.4694612938713109,1.6316083564564292,0.7899176819393382,373
1084,p,rb_vol2,0.7403184334550789,0.472351418552624,1.412989024192591,0.7756188201188168,373
1084,p,rf_area,0.054009579294762,0.0434039625882013,0.0695577245690165,0.05470189569259771,374
1084,p,rf_circ,2.1389858913945692e-05,1.7912659740627198e-05,2.7196902848187585e-05,2.141635930153323e-05,374
1084,p,rf_ecc,0.8250253012253588,0.751928455257095,0.8490107137474248,0.8222725489171373,374
1084,p,rf_vol,1.4677341307390548,0.8919927252998752,2.262828729306391,1.4920379487131399,374
1084,p,rf_vol2,1.4342644362122428,0.8700712334039098,2.174158630843593,1.442508299679586,374
1084,p,udder_circ,0.6898772032138323,0.6631860443752,0.7318661411523718,0.690355552427373,374
1084,p,udder_ecc,0.6898772032138323,0.6631860443752,0.7318661411523718,0.690355552427373,374
1084,p,volume,5.161111159904902,2.42700858024294,7.262993682981589,5.11925029288366,374
1084,p,volume2,5.015117453352843,2.407088345415177,6.942500536985477,4.974463746129321,374
1089,p,area,0.2127221289118362,0.1731283768838388,0.2477516882912858,0.21184761375804212,417
1089,p,back_eu,0.0786176964410751,0.0588071355994482,0.1034754722631704,0.07801413843706462,417
1089,p,back_geo,0.1390241921661798,0.119509154490245,0.1606017204967619,0.13947534253322943,417
