cow,udder_vol,lf_vol,rf_vol,lb_vol,rb_vol,udder_sarea,lf_sarea,rf_sarea,lb_sarea,rb_sarea,lf_angle,rf_angle,lb_angle,rb_angle,front_eu,back_eu,right_eu,left_eu,front_gd,back_gd,right_gd,left_gd,udder_peri,udder_area,udder_circ,udder_exc,lf_peri,lf_area,lf_circ,lf_exc,rf_peri,rf_area,rf_circ,rf_exc,lb_peri,lb_area,lb_circ,lb_exc,rb_peri,rb_area,rb_circ,rb_exc,lf_len,rf_len,lb_len,rb_len
1359,9.091484564542524,3.705812191077874,3.4226204097974486,0.6119440865631613,0.7452583080330093,2369.248505192783,923.8116826663407,658.9647336298001,476.68370521190553,251.03395240587955,67.79970836853575,91.06065011962676,129.84323938449185,,9.173307144247936,4.648172678599442,17.0201441212029,16.635501359516237,22.89328570869176,14.018246795657404,22.3906083250276,25.39652376885072,1067.9036790187176,70047.0,0.7716817663661305,0.6615281346385958,751.4406922210657,31133.0,0.6900963718870591,0.7939992172126701,619.5706345359769,22110.0,0.7225860553976565,0.759996986934801,415.7056274847714,9904.0,0.7234867624908905,0.4338269813929891,345.07821048680194,6442.0,0.6773912719325694,0.792995459236521,37.46239210152374,54.93362977777961,28.788400715930123,23.2897914781968
1360,4.319144421750336,1.75873136931006,2.0171129925965,0.1611509467217872,0.1842957961326357,1755.178948533544,587.8825795281548,726.6741234693062,223.77855996988364,202.48818460875543,78.60534267005683,88.94026749304108,75.85487920488876,115.70034988063956,13.653610296159952,12.961607252557783,13.908807625714168,22.103519372919237,21.25259035079503,13.410631084009964,,23.39917603504533,947.9797974644666,55429.0,0.7742573626469045,0.6770094088338863,560.3158005400378,16424.0,0.6723173666741395,0.8257803818686815,675.2152954766495,24748.0,0.6750526214833161,0.8012438879427096,332.5868324581534,6712.0,0.7540004060931919,0.667372674166327,366.8294731452728,7305.0,0.7206591749408879,0.4136992518093155,29.7538928788394,28.321027107087826,,
1376,6.730490613163874,2.8688479567749905,2.147649016287715,0.6439159918576258,0.4294406895005062,1864.7722873543291,811.6584225209108,596.3049868902799,272.2549431061646,194.42058061915336,74.28770665880664,68.94008095878037,114.89835433353387,100.5941756513724,12.447132766104192,3.799967337363546,18.026143027590365,14.923481292325388,25.227063010525235,11.596639043154704,20.978595399868045,21.131044081380665,900.6660889654818,50060.0,0.7756954858666891,0.6579082526335666,631.6883835420683,22047.0,0.6922677903560261,0.771815735347512,525.9838020778235,15124.0,0.684836331035461,0.8061922924920959,343.7228714274745,7070.0,0.7514995417933501,0.5567822821976034,308.69343417595167,5231.0,0.6904790076375996,0.7120350582430242,58.118316303559496,49.08665122855996,41.619593053094064,31.24237628002955
1380,6.4164021169739485,2.195661197417331,2.8621501903331525,0.4697555403004773,0.5293655405522684,1790.7060651763081,529.8154552202564,782.1626989131557,217.4427140335854,261.74189511044244,55.026045925274744,85.5121607137884,123.18059568665072,95.75485043553101,13.779184023206552,6.899065569127654,11.625353765853191,13.732373141725805,24.687070311321207,12.872176838679971,16.810811989815875,18.355909156249552,977.1721856198917,60999.0,0.8023575326081525,0.5380180682581794,558.28331496131,18948.5,1.957633445130041e-05,0.6988906965573127,661.7477810553773,24881.0,1.3570747183189327e-05,0.731387886188894,389.85385976291224,7975.0,7.794328181806682e-05,0.6872215381575599,435.24978336205567,9244.5,6.411341585523209e-05,,41.517488038793175,48.47985616011695,29.971458276841876,28.364522328788333
1389,7.705310935420779,2.9212477835307924,2.969707367540784,0.48263598636586635,0.608437060080846,2010.7971606465362,697.3310256683909,871.7514275849875,169.65127759720983,312.610149330882,68.53577022166581,61.63306711342992,96.97570409777336,131.96614965474862,19.051441183769178,7.027996439829394,18.145465502780297,19.964057191488227,29.02612059781589,14.981933932960775,20.0806254513435,21.034429683361253,1080.9919907732865,72358.0,0.7776729897012792,0.4912363515644611,626.1528496361354,22313.0,1.5787386366156367e-05,0.7120890371044227,729.2386360737626,30527.0,9.80663334551483e-06,0.7082637424227355,340.572113832392,6662.5,9.858768464438949e-05,0.6561831853189832,455.7497833620557,12350.5,3.762439876399961e-05,0.5255905553261757,44.9314701982466,37.47156960111007,32.46191142839926,35.755102024315676
1391,5.73753416887238,1.9193601629795427,2.5628841934229407,0.5289764885024187,0.4047888513951495,1540.7118469380775,464.2225038072861,638.7252235044127,221.82233324155808,243.64115401225692,,63.52789378033564,87.157866035125,108.79798377774202,10.094395158083836,5.425112290920926,18.77327322547871,15.97218958971795,,8.882690280258899,18.80530530066165,16.37326378577538,881.6538956566621,48458.0,0.7789555520376404,0.6679350145681853,483.2619766708754,13075.0,3.552295575342442e-05,0.7010657802335455,603.2447327281724,20334.0,1.825340246241128e-05,0.7414341342370916,383.8832970144351,7099.0,9.562192974931898e-05,0.7996801519822268,426.6995308303616,7403.0,9.985867190155808e-05,0.7205425581737842,38.74387950501791,38.65342417080839,26.202021796274515,22.098426342592077
1396,7.176702312868264,,,0.8697764600123111,0.5109625359058215,2257.208723188955,,,407.456633147042,517.5780438112487,,73.00089817957343,113.31187976727398,,10.08005803100192,4.845747596945984,18.479699621323828,16.119030978564908,,15.85009531839354,23.17370465576977,18.323640730165163,1036.0803025278549,65989.0,0.7704954555426111,,,,,,,34747.0,8.611720482461971e-06,0.6031343593806646,457.5340546095176,11186.0,4.596056799446782e-05,0.7869556876777251,440.3858223313768,11026.0,4.571343281423815e-05,0.4981827682800415,,46.448185395498925,46.12193635218714,40.72120530756549
1397,6.792552660518151,1.7780526149216485,4.084750944010508,0.4632350863852714,0.5538867707267427,1858.9731326173032,491.17794018980203,883.8542991399502,205.6660206469291,304.291825526008,70.23000017243709,68.63549600763719,113.65959687223452,106.76463321463001,13.022920985912451,4.649337668008099,15.553159486169452,14.926515479321612,25.28142428931752,13.022705498071186,20.953443913155073,19.561637724409714,981.0386719675123,61346.5,0.8052658371840746,0.6546275445881125,557.7680733252853,18172.5,2.120733188694018e-05,0.7576081890431559,812.3929650063133,27088.0,1.3797130812467273e-05,0.7842039732852653,345.7645019878172,7066.5,8.731346635517419e-05,0.4991042811677251,407.57516215959697,8526.0,7.087922062088468e-05,0.548192666491183,46.65028545424876,46.62430552513005,32.91623008388967,33.39226153269515
1398,8.639368915691431,3.235939717337308,3.5342283891793747,0.6221789154967889,0.8410668537684052,2190.9292867035538,627.1840919119486,777.0862785985266,394.80474914514843,433.38118473353893,65.42200274651651,68.2044008479123,97.7906872963899,128.54321422847124,14.771609715676306,7.168935040794276,12.693846715984915,14.442422938815865,26.921598351771188,14.899861607592804,19.474035016287885,21.29944257374547,1012.4062043356596,64721.0,0.793778663031032,0.6020739085884896,550.2122471494446,18427.5,2.0349563492401836e-05,0.753388741725821,655.7980335870715,25308.0,1.2827677693164728e-05,0.6363947578388965,411.17009357883865,8850.5,6.617371786498552e-05,0.7874723871992916,470.469083452062,11647.5,4.3554701156348703e-05,0.5592345366411395,55.654876838277374,48.273320768744014,41.65639757480567,43.63125158629957
1399,8.81913498952047,3.3149974047222965,4.288288520824112,1.0187285403168769,0.6629310172109347,2664.399867404171,566.6767876414153,1011.1765114279042,621.5209187154942,604.0955292705934,75.41489138430833,75.02424721708216,,136.79908050682644,14.630642694062823,10.47780045222889,18.35619817489813,25.360581150689853,30.708137090410737,21.956886333621632,27.202923047159388,31.084978636555032,979.352380466497,60268.0,0.790260150058545,0.6147544931022925,517.303607231218,15411.0,2.738480916404153e-05,0.7338493295499696,623.1025971044414,23480.0,1.4282669873795165e-05,0.6576815298675344,531.9604614807105,10502.0,5.964943099347353e-05,0.8128073709273058,449.01323932934633,10471.0,5.149857940362721e-05,0.5714402255262735,57.1777968460802,55.65560479268194,34.76760830624866,36.45061986637084
1401,8.723852013901642,3.731329301570492,3.430476816300125,0.7891573919993995,0.5554343986753929,2116.651218363626,805.2132243594176,830.0193253370098,200.1762945472331,329.69860132181475,84.8931392556447,61.861318113867185,86.96436356818168,120.24495903054276,16.732899412757664,6.858428723545773,22.32174477509631,19.005587682863666,26.41539883085514,14.612881304529449,23.597808111828968,21.074674878365993,1034.607214462436,66816.0,0.7843453597200789,0.5498831493032488,649.0731598529185,23003.5,1.5447764906728966e-05,0.736654991882996,689.9102089490164,27098.0,1.1843165239885114e-05,0.762785488441089,356.2172977833279,6855.0,9.610540594156853e-05,0.7397767130346249,389.4979976933216,9133.5,5.86773940423059e-05,,52.64746672177468,43.08138679872391,27.380556554347084,34.35460151146823
1404,6.378670685140378,1.787834003478441,3.7990092546802963,0.466283825488234,0.43922564846491496,1771.3546744457149,428.4315427151293,813.4584038199542,320.99488500000916,252.20006878791133,69.38720146750276,73.95963762001136,117.12126503674048,98.26823894781556,11.425791218078698,4.087143487968042,16.146610494030185,15.534221373859477,21.82450894056273,12.364880658565424,18.01891884656046,18.853899507628988,955.0716805565035,57081.0,0.7857572892087941,0.6369714380924016,497.5548698896889,14457.0,2.9781304729873088e-05,0.7189856353906379,782.4701294725885,26332.5,1.4018724766281462e-05,0.6567414416432507,396.0162876565513,8040.5,7.81918123030625e-05,0.7339046730747147,398.73506473629425,7620.0,8.3306146014236e-05,0.6688639238481802,39.0375203595854,40.30278254124395,38.428423801359116,36.98519712909746
1409,4.290023394224277,1.122919871366973,1.5617903178343369,0.6658397728822713,0.6147395451259342,1515.9835297349034,405.6497668906445,435.3196180843681,438.3653483020559,242.19031933501716,63.39560946487268,77.29271094189775,122.02674267289488,96.704349117196,13.89249022216696,4.302299950799262,17.897242274421128,15.81116595141355,21.469817239005355,12.243839237752258,20.19737663720773,17.89000249935731,889.033621333629,44913.0,,0.6359402862773094,436.7361107568208,10640.0,4.8522240986075415e-05,,461.78888860545663,12864.0,3.4841737798765435e-05,0.6614809966697203,474.1919548795365,11423.0,4.522913122511567e-05,0.671895721016187,436.9249275747777,9442.0,6.188521183033521e-05,0.8533637041349671,36.13929275179503,43.1260663463613,26.111729141786867,43.91258444932146
1410,5.089954150877878,1.5880678218883464,1.9239799873078844,,0.41979245761231954,1769.459795270179,624.9963161748642,602.4728198597381,,114.72945232287267,67.11173265046017,,,105.66296533942014,14.308175233354167,14.25449135888907,16.494839034687004,,23.9680354601739,18.10652010934979,,26.194219752286372,956.5863991822648,59145.5,0.8084515849777276,0.5063002045252785,557.5726368426552,17867.5,2.1921981124531112e-05,,569.8330444827409,19705.5,1.840873503976033e-05,0.5861272286105708,,,,,314.2320164090893,5282.5,0.00014319967234580002,0.6462393651848445,36.58400546658555,34.81688511989983,,
1412,7.003743432819738,2.06402288664823,2.4115067638699035,0.8603950788222681,,2346.6998238416395,536.7133825957419,646.7812845350265,563.392784810174,,62.95123235159372,74.97589105509932,111.66527848223944,109.98897017967218,17.846221054388376,7.896611645767414,18.25339633159391,19.173627825783594,29.908179804768288,17.515317956527564,24.004697552559875,25.3233084037722,995.556961930742,61034.5,0.7690716219759077,0.5906154722241377,503.59345212282665,15895.5,2.4927264515661565e-05,,537.0462479183374,17112.5,2.268453835665405e-05,,478.77669529663683,10980.0,5.059584545321483e-05,0.845111626775628,555.8122292025696,15985.0,2.7633875161320828e-05,0.7903882895203926,39.97556281807731,52.05381704625017,28.0497242774006,46.777097379122935
1414,7.053924022815865,1.907279945000921,,0.5715412237774788,0.7193564657313799,2124.9817865106324,476.3006375250424,936.333723634509,359.5614534325604,497.37592214309007,61.61912256023566,68.00766394114572,120.120520433699,110.1066612886938,21.6291262758206,11.377753338681387,16.522720433665466,15.732798746721867,29.36373994783649,19.20659721541476,20.549250089586497,20.4130720526271,1055.477272147525,71754.0,0.8073432009962934,0.5991237658916121,542.3574311003805,16694.0,2.494458786799458e-05,0.7919924765147883,,33866.0,9.33552892431185e-06,0.6300865004575464,425.4041122946064,8883.0,6.92132998659641e-05,0.7579144175216833,535.6345596729059,12690.0,4.216091987646286e-05,0.4833326858407026,48.08675354585792,43.407790881475606,32.44028202742846,25.066266455298088
1417,7.292307449618685,2.666775083203796,3.5879149531757104,,0.5509845103311355,1984.7678819147213,563.4407977764597,1020.0080936045354,,164.92113209737806,74.37678868636606,90.7793731741713,,80.1400242167307,15.76236417357503,,12.797991865241734,14.748897059453114,27.132780223327906,19.051758695366424,,21.45053974184282,1060.208765546351,69268.5,0.7777045053447114,0.5259176243384349,589.8721497261419,20020.5,1.844756588595538e-05,0.7307009331896276,803.2452557384356,31950.0,9.970713271317257e-06,0.6844817378991741,,,,,355.492424049175,7168.5,8.602746683203713e-05,0.6445428402976934,56.607903601420524,49.42354710047128,,
1419,7.114597938822715,2.640531548919987,3.0948640844896698,0.5042442289753919,0.5455092919482611,2056.1752304699103,661.3014024743004,963.3124690077674,259.53749301526597,239.51615991259504,74.21615945458788,79.36146528837392,110.86697358645955,94.61206466366389,15.840869107820136,10.064969300797486,18.783426672666184,17.647290050093947,27.811584725258182,15.743810605930278,22.657365623523063,21.89572716848423,1049.6782822743016,67979.0,0.7719837129243248,,596.7416844009674,19966.5,1.8840727618017327e-05,0.7727799135783147,714.6589462905454,30764.5,9.553831279721614e-06,0.6589415378817076,372.3919189857867,7830.5,7.566810059770663e-05,0.5278811522268169,408.3325214724776,8338.5,7.230042419649916e-05,0.602606167740485,48.51555904965765,44.319248466172205,27.939071866181788,32.43200434748738
1422,6.19182279960591,0.7474783253855579,2.3167908381819853,,1.0548489081935148,2015.9846508588405,204.88193575629515,713.9561133147712,588.3764153461201,533.503845137416,68.46515072116003,70.92844980550365,123.26631779450844,93.50770158695867,15.170322767464214,6.989839662269534,21.58410356257271,17.272069379234438,25.31881378697519,17.023829230765536,24.346864232566805,21.51497436356184,903.210244842766,48907.0,0.7572109361368675,0.6672680618337943,,5164.0,0.0001388898980469,0.6180142032840442,582.2091988222396,18471.0,2.116156722901049e-05,,478.5168106668144,12114.0,4.162626237077917e-05,0.8387034957886572,475.2914139223984,12773.0,3.716882818094841e-05,0.704346745741158,39.72445290250037,36.11775942675455,33.72203927595383,39.03296575278752
1423,6.407828217847658,2.08408434786064,2.7208850858223075,0.7827004132694337,0.5028042357997828,1848.074834269185,570.6826631346357,759.3786170023052,420.8799003982076,233.17493066478957,88.83191196668616,,91.8767122255359,,12.96291346213968,,16.270714857076044,,20.801524984210378,,18.97583070429787,,893.5950211536164,49766.0,0.7845687200257748,0.5678423161417017,522.2325394193526,14574.0,3.0827225205952114e-05,0.7554493361982145,621.7655480083437,20378.0,1.873554599140668e-05,0.7376528478267221,456.7178207935912,7801.0,9.274538059053234e-05,0.8625603775044115,359.5868324581535,6204.0,0.0001144601522679,0.4203993715263469,,32.54376772024774,20.74559522993975,
1424,5.682220511137166,1.734657760119597,2.766475879138649,0.6034999751875803,0.7007468128563503,1669.508764446271,419.0020909475742,633.2481606208866,322.2304684876749,379.78484144918025,75.90073017092053,58.246803738826536,107.65423889946672,117.03535478455888,16.484759623186275,6.44668841688768,17.423841795564734,13.205379598268529,23.895985384416008,11.998376627852087,19.2623732770442,18.22325804233636,942.749350086167,56929.0,0.8054991635741084,0.5630908283109372,501.70057685088807,15434.0,2.6836796528490628e-05,0.7354882257511485,637.4640328181786,23509.0,1.467147668906886e-05,0.6113478586238354,413.75945135393374,7225.0,0.0001008965572902,0.7916252945194387,439.5695885154504,10263.0,5.2583917653618506e-05,0.475541933401646,47.40336239934925,35.40052297900391,27.31885339126368,30.794101014454228
1432,5.148753171037436,1.5168808851668132,2.4679818418194994,0.44394380771118735,0.43896896089933646,1603.7004597544983,390.85592777731404,686.4185574792621,237.5316597902024,276.24781399372125,71.8205745471079,74.29991893091864,96.60866357482945,115.99975447826692,12.188031629872643,5.56251695493456,15.969200954119556,17.045606270096293,21.14306901934924,12.25527131108582,16.598657639134352,17.39204858363204,967.9123009900694,59739.0,0.7997075419542712,0.6569387355787448,514.0939751330898,15655.0,2.6357529479572686e-05,0.680524406836353,661.0584412271571,24607.5,1.3779511031669677e-05,0.7059220063860077,434.8391411371508,8822.5,7.067932803426069e-05,0.7941554025795241,433.7350647362943,10058.5,5.472882767562534e-05,0.7220039178672311,35.49317729731451,34.858149013083604,26.996452316511522,30.025504963732928
1434,7.482313198204188,1.9905917886287408,2.6787110569133765,,,2289.446942137975,515.3098158015664,684.9408700626715,527.6265647526842,,60.113984649132576,56.18510790468719,118.25333331892504,125.50384756096555,21.47959470058783,12.858215950101211,11.03993500188396,10.273557277543146,27.187673639436184,20.139161083755408,,14.549297077048074,982.2640687119284,61767.0,0.8064404254263781,0.6296562461483156,562.4518395093589,17343.0,2.4243874138201464e-05,0.6891985454098144,588.031529292576,20881.0,1.707703858847845e-05,0.7265472624219175,490.031529292576,10805.0,5.305285741770175e-05,0.7559615461482314,550.6467529817256,12014.0,4.86418299236447e-05,0.656442495352273,41.6988385237801,40.54611116740693,30.900120135567725,35.585006406613275
1441,7.357479636404587,1.5018872808600574,,0.4365681963492919,0.2833560141031331,1671.2272663357385,377.87067410325966,862.0171732977069,245.51604644114389,251.69783029219036,,55.62922523886131,,115.13079996500392,20.030069323559772,6.12201270723021,14.513321902064293,12.49072374583978,27.628326072562718,12.565264559541927,18.88156965678784,18.351512573664245,950.7529214236354,57654.5,0.8016221498604692,0.5545452460962599,477.3421894643558,12726.0,3.852335351164103e-05,0.7754783396994279,,33266.5,9.62023301118813e-06,0.6628383875137773,357.81222920256965,6600.0,0.00010411045803325,0.7228164277002539,318.69343417595167,5104.5,0.0001599850464422,0.6176133893792779,51.182053940019614,44.27455663307712,32.05299959355911,35.42629158749993
1442,6.474833213168152,2.6320063074486555,2.5704862545023444,0.5325287681779257,0.5731285339215946,1923.53943090883,572.5323680382418,671.130069836427,308.3632271125551,406.3812527894903,86.31962828059352,59.92489496771762,90.57527039210134,122.10047802576705,13.27395151584208,6.800284643154902,15.993899708955343,13.782806212007712,23.520091819145865,14.868626672143131,21.534944187266643,18.002209827609743,921.269119345812,53168.0,0.7879477120911564,0.6477117603334809,552.2386360737624,15720.0,2.803783232679861e-05,0.707762029402376,532.7411613907042,17496.0,2.1864602445385163e-05,0.6641003959882862,387.7350647362943,8353.0,7.072210546929225e-05,0.7157304354260196,447.072113832392,11128.0,4.523815141553026e-05,0.7036316527529303,44.108150746326366,50.82815870245607,28.004083367496875,31.666730669130853
1443,5.351960336684348,1.728300504762053,2.295301695250393,0.7785499291696683,0.6581532954450339,1892.196630653848,382.6214344091016,707.2855640156398,454.1726963901872,435.5702657273748,53.991803912625855,78.62773554980225,118.20190488441442,107.39885720067056,14.966531599639188,,12.743461840372037,13.539167386266277,25.54303534573237,,16.043460598507306,18.33045972033611,890.2468247692254,48770.0,0.7752820140068949,0.6256119739565453,,9851.0,5.249879241958436e-05,0.6041206496716428,547.5706345359769,18336.0,2.069363323918037e-05,0.5325966652724387,457.8132752230962,11198.0,4.578814319899237e-05,0.8400936256268683,413.6173157302029,8873.0,6.660096171384736e-05,0.7350343094255811,42.599183128144176,43.13920349856512,30.874533987914578,38.19558679302204
1456,4.732467649055711,0.9534674120234669,2.9599187370275684,0.3789779919454848,0.7052499042534861,1486.6950473063569,303.311865118548,650.329053141159,302.93831905721714,397.3431415522505,78.54969392218383,61.2880253435122,94.90070478603448,127.9075339355442,13.590864754953616,7.590586015956894,11.740068065736308,12.84410713491712,19.522590722131056,11.457419567056668,,14.698474687348437,,41220.0,,0.5527265361574006,,8154.0,7.026554074420833e-05,0.6463099274371485,619.9371208835975,19165.0,2.1871957703435783e-05,0.6324815022880557,387.8294731452728,6028.0,0.0001431292784672,0.8393617616005109,513.0731598529186,8089.0,9.87905068489189e-05,0.7967244103576483,33.48013028422146,34.00490124702108,17.728681724108846,23.53497839108329
1457,6.517052698698664,1.004173485248969,,0.5473485995467975,0.8253940055655834,1789.2493911151387,314.56630458805193,,266.8569882994258,322.99293482598307,68.9437589765599,87.04442614913002,104.629971743964,99.90113254448748,12.286480503402942,7.066869899721279,15.476101052292726,16.58247258648742,20.627419525125596,12.769652512410735,18.10782795087846,18.860433368791117,992.7199128346442,63076.5,0.8005837084841979,0.6386474220949228,419.0929291125633,10054.5,5.209557672318564e-05,0.7321545465438696,,34876.0,9.25051473841345e-06,0.6505180869410319,410.13508268316923,7658.5,8.94623150248083e-05,0.8374882635327776,432.35028842544403,10504.0,4.957610239453346e-05,,42.498371863210636,47.22810070798178,29.17091909961757,41.36979204943015
1458,6.610390978104677,1.092085331397119,3.7767719797388493,0.9152474962155324,0.8178146998733915,1807.1311545691283,320.9355982728006,808.9902428325222,380.83092384157453,373.5681284726165,73.53786801536737,68.9491936455785,101.52729606965207,115.43647797528138,14.359955850109465,7.222174507641057,15.733748127632424,15.96395895720031,24.337509949813118,15.04667579196691,18.410342620545524,17.508792777263697,905.7041481883563,53667.5,0.8158112822724878,0.6404198834187755,,8280.0,6.854541665434104e-05,0.6913289670307383,699.8929650063133,23655.0,1.5455299437934707e-05,0.6042777070163012,455.969083452062,10477.0,5.279258718933439e-05,0.7703264810810592,460.99547237637995,10519.5,5.443338248420931e-05,0.5374353569020174,44.49962349903173,40.43317884377318,32.182506975921555,31.343478135145865
1460,4.8173025438542005,1.44142728145794,1.832486543967556,0.723829885464051,0.5585857693619637,1558.0259751294911,437.7742230459523,484.2686338806287,345.0854017758732,349.9701472102194,65.26824373389215,73.61957582714928,102.48144687527164,117.79583873672976,12.866543328847616,4.175251534009796,16.6974279554644,17.234099489352943,20.744952133179424,10.25118368321618,18.452653148477307,19.208459838161588,862.2813126546316,45980.0,0.7775993142094696,0.7051021805277757,448.4751801064719,11892.0,3.995515660773219e-05,0.6299697177414019,475.8477631085024,14212.0,2.962349335641629e-05,0.6443506383851765,487.6234123846127,9511.0,6.739226531733747e-05,0.8458975010895851,427.8416664540924,9832.0,5.52052246965952e-05,0.7993016007474589,39.68255547111932,37.398990815417775,23.08915150276428,30.14492310217077
1461,7.019527976222569,3.028355215314135,2.705319600340662,0.6843943236942545,0.8577989474487582,1861.3274979731723,561.4971386510279,623.1641723244868,343.72718259721114,420.9620899904498,77.78411122706754,65.20090415481376,99.56462515739324,116.99203775902203,14.623354272836979,7.315972713551176,16.15203797904937,14.720162510388764,24.77818678072728,14.806019053494921,20.700381111643935,19.835085031751138,946.3731957466682,57783.0,0.8118055328607156,0.6242116382754153,609.4579361637689,18192.0,2.3247710801937433e-05,0.7128549528590027,538.3538597629122,17838.0,2.1264003765720898e-05,0.648677091884953,416.6939571862149,9824.5,5.4637107351763315e-05,0.6321377388636547,490.05182156248395,11200.5,4.8989219837714616e-05,0.73364883158565,48.76917741701175,51.03701914339454,37.715612182308824,31.804837989910048
1462,6.869172035429136,2.405155616594442,3.363620659093468,0.5100976766884531,0.47668055452718927,1723.208782028671,511.26930699949685,746.1434133468547,258.515285991259,223.2211417733597,68.8677558007956,77.25162301411228,102.03538464334359,111.71349155728231,11.997895138160228,5.512534217361951,14.817734812401769,15.864975391001256,19.051622962077847,10.659425951722577,15.272982262376836,15.932534593783899,1039.2935059634513,69959.0,0.8124320091026942,0.6398094605976321,594.0792565073284,20092.0,1.8497903008761725e-05,0.7765663641351426,759.8574311003804,30040.5,1.0676566001391854e-05,0.7713398255804711,435.41578259316293,9759.0,5.7791044672690036e-05,0.7006929101910084,407.2853172679884,9481.0,5.696865545441366e-05,,35.19684761706861,32.16110140310685,26.22849624589761,27.26255968867876
1463,9.107660652598291,1.885219868738097,3.1597695620236195,,,2274.6389546233786,455.20808139111534,665.7293973127087,570.3027449880774,,75.27941704916549,82.4793785994084,96.12087941205553,106.10434286114301,16.305396598836797,10.888521685826165,19.60371930167996,21.234127895179963,26.699323098359645,17.234399719843495,23.392309088239024,23.770097723437214,1072.4356415871823,72912.0,0.7951467625483588,0.695644846574122,475.9071606218114,13324.0,3.3833199065250015e-05,0.5901302231798331,569.3538597629123,19684.0,1.8498405196701612e-05,0.5294643512844772,,,2.332513348274142e-05,0.8681856428489014,,,1.8770287809047358e-05,0.7962470035262661,,55.11858481297945,39.706205444131655,45.21179819404828
1470,5.929043477180597,2.1060365836963104,2.4385348814989305,0.38406084412718683,0.41426105157946697,1657.4394541307697,524.9769102378848,683.1410705210758,217.98462889270704,237.77231491158176,72.35677965346989,71.19098416256531,97.03951885593995,116.48537675662327,13.55807448751198,6.1233070469754125,16.005219112375247,17.099804483032493,22.103326153957454,11.237829024942645,18.225917807322784,19.76846189382963,904.1097397793778,51449.5,0.7885202419289125,0.5999892587676503,539.8746750430835,16761.5,2.4182958783916145e-05,0.7836755251333074,618.7178207935912,21434.5,1.69355601488957e-05,0.766607522604684,353.51323932934633,6277.0,0.00011227836137875,0.7621153008882702,349.84724009823907,6664.0,9.968292831312193e-05,0.498347070319866,38.975366084497516,41.75485987254392,29.470928474137352,22.94009837563938
1471,6.294603396527675,2.203116420760728,2.74530534096078,0.54045563142546,0.6707123460166999,1686.4986858546586,511.1076698514432,626.3964367349515,247.2261047227165,319.1063935833228,67.65392872114187,63.55536416656129,133.4495397285766,94.94342704442872,15.899714596264156,7.572329855848308,16.695595061001967,12.446951163442549,23.48486937576089,13.712188453379008,19.01150668618216,16.005092024088345,934.9503602129438,54972.0,0.7903353057152868,0.5403551992561858,553.6467529817257,17516.0,2.273748348750712e-05,0.7529598473327767,597.6234123846127,21191.0,1.677804614261472e-05,0.6835429463257028,338.55129855222066,6641.0,9.71861377420946e-05,0.411730237060187,401.906637611548,9348.0,5.8006005208418894e-05,0.5200841911808309,39.51773767310152,44.36450735284049,31.551529709370502,31.853378567391978
1472,5.409745830801635,1.819694773647997,2.078625979024,0.6637406194822807,0.7155916271356983,1868.9911614447144,446.6761762742899,664.8379821450393,406.5427865421397,440.22386284632535,80.29673409020529,69.72696290105557,95.39140750367608,114.18673463624754,14.118002097012358,7.859587600231698,17.247584221141093,16.285061541196587,23.983035138409896,16.747362709278562,20.547656743129885,20.54574645249272,868.1391770309006,46529.0,0.777872999929237,0.6615252948497514,457.78888860545663,12054.0,3.96241013301447e-05,0.7653189227540069,536.9604614807105,17170.0,2.2915962963255796e-05,0.6690561922184785,449.2508293825823,7771.0,9.399370476893994e-05,0.849582088735334,411.214249456123,9111.0,6.32459265188642e-05,0.6179326970287727,50.62547179666564,45.20036504962351,33.51496997103661,38.651739338729485
1473,4.63862899643794,0.7697790304098814,1.6913430084520096,0.6435631573356154,,1784.0600257705692,351.9991250165276,834.1970095232391,284.1689979200338,526.2941391746789,57.10114495429981,60.33839315616206,128.07449287809902,114.31529857120948,19.474552596878954,7.177433618479806,16.526389561950065,13.724310102490946,23.784452787923435,14.629422400552794,17.835041976151487,17.96924068546995,915.8376618407356,51252.0,0.7809845370796452,0.6762032949129826,441.3452377915608,10723.0,4.837604888329246e-05,0.7734831919305117,733.6295090390225,23182.0,1.715476814883276e-05,0.659946958040182,356.770598642227,6930.0,9.305846279870816e-05,0.7633032691548627,500.6761902332485,12250.0,4.345936893306828e-05,0.5797127534373091,38.30387878155594,29.87257031943528,45.479096332503936,35.98961610357178
1475,4.9393834280148265,0.9716186408360041,3.212440572481439,0.5707330705669664,0.44922870801246856,2097.881261369784,418.23916442045294,,243.8824032570572,246.4054120641797,,,110.73137154859205,85.179909110117,,7.210038680660073,,19.468216397622918,27.120145269608855,17.228731527588,,21.50760534542968,1111.0458146424487,77189.0,0.790328357418377,0.5907851424495532,442.5071426749364,10132.5,5.536021225738696e-05,0.7311239348492882,,,4.85083709845254e-06,0.675329530567625,404.8477631085023,7338.0,9.486044189149709e-05,0.7860590684506934,392.048773235279,8032.5,7.584565007309986e-05,0.6025040635715758,47.204748613541426,,39.16769622539459,41.88886767003715
