cow,farmname,robotside,filename,directory,date,time,size,computer,animal_number,min_date,max_date,count_date,min_dim,max_dim,milk_flow_duration_mean,yield_visit_mean,yield_lf_visit_mean,yield_lr_visit_mean,yield_rr_visit_mean,yield_rf_visit_mean,peak_flow_rf_mean,peak_flow_lf_mean,peak_flow_rr_mean,peak_flow_lr_mean,notmilk_visit_duration_mean,kickoff_lf_sum,kickoff_lr_sum,kickoff_rf_sum,kickoff_rr_sum,kickoff_front_sum,kickoff_back_sum,kickoff_any_sum,total_yield,total_visits,kickoff_lf_perc,kickoff_lr_perc,kickoff_rf_perc,kickoff_rr_perc,kickoff_front_perc,kickoff_back_perc,kickoff_any_perc,yield_lf_visit_sum,yield_lr_visit_sum,yield_rr_visit_sum,yield_rf_visit_sum,interval_visit_mean
1061,laufenberg,left,1061_20231117_120831.bag,videos_3,20231117,12:08:56,2831195622,lab,1061,2023-02-06,2023-11-17,290,0.0,284.0,423.3396464646465,18.463674242424243,5.435555555555555,,,5.917032828282828,2.01689393939394,1.623409090909091,,,71.58459595959596,1.0,0.0,0.0,,1,1,1,14650.23,796,0.1256281407035175,0.0,0.0,,0.1256281407035175,0.1256281407035175,0.1256281407035175,4306.97,0.0,,4696.32,30406.45351758794
1081,laufenberg,left,1081_20231117_112916.bag,videos_3,20231117,11:29:56,4575010918,lab,1081,2023-03-04,2024-02-17,356,0.0,350.0,349.9055944055944,21.09734265734265,4.955955710955711,5.577261072261072,5.358216783216784,5.205909090909091,1.7986713286713287,1.7585314685314684,1.8344755244755244,1.4682517482517483,94.2902097902098,0.0,0.0,0.0,0.0,0,0,0,18163.72,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.76,4794.01,4617.52,4485.43,34578.25462962963
1102,laufenberg,left,1102_20231117_114115.bag,videos_3,20231117,11:41:32,1791811749,lab,1102,2023-04-19,2024-02-17,308,0.0,304.0,283.41291108404386,18.28143727161997,5.051693057247259,4.3111449451887935,4.793714981729598,4.124884287454324,1.924969549330085,1.937904993909866,1.7213641900121803,1.6713763702801463,95.66138855054812,1.0,5.0,0.0,2.0,1,6,6,15076.35,826,0.1210653753026634,0.6053268765133172,0.0,0.2421307506053268,0.1210653753026634,0.7263922518159807,0.7263922518159807,4171.09,3554.22,3952.74,3398.3,31439.40799031477
1198,laufenberg,left,1198_20231117_115055.bag,videos_3,20231117,11:51:26,3406363225,lab,1198,2023-01-12,2023-12-21,350,0.0,343.0,246.6085409252669,15.394341637010676,2.99214709371293,4.811043890865955,4.702645314353499,2.888505338078292,1.519572953736655,2.034733096085409,2.2294661921708188,2.21508896797153,105.84697508896797,11.0,32.0,9.0,15.0,18,39,44,13063.19,853,1.2895662368112544,3.751465416178194,1.0550996483001172,1.7584994138335288,2.1101992966002343,4.572098475967175,5.1582649472450175,2541.78,4068.26,3996.5,2456.65,34407.4407971864
1207,laufenberg,left,1207_20231117_131640.bag,videos_3,20231117,13:17:10,763412914,lab,1207,2023-01-25,2023-11-17,298,0.0,296.0,404.990765171504,16.87481530343008,3.870118733509235,4.280883905013193,3.7683377308707127,4.955474934036939,1.364168865435356,1.7395250659630606,1.554221635883905,1.6101055408970977,99.70580474934036,3.0,2.0,3.0,2.0,6,3,6,12913.21,769,0.3901170351105332,0.2600780234070221,0.3901170351105332,0.2600780234070221,0.7802340702210664,0.3901170351105332,0.7802340702210664,2965.38,3273.33,2883.49,3791.01,32819.01170351105
1245,laufenberg,left,1245_20231117_130459.bag,videos_3,20231117,13:05:34,4000658516,lab,1245,2023-02-23,2024-01-24,340,0.0,335.0,305.4350064350064,19.53773487773488,3.982406692406692,5.434749034749035,6.11976833976834,4.000810810810811,1.9953667953667955,2.309189189189189,1.9625482625482624,2.3146718146718146,100.12483912483911,32.0,24.0,13.0,8.0,44,29,41,15321.41,789,4.055766793409378,3.041825095057034,1.6476552598225602,1.0139416983523446,5.576679340937896,3.67553865652725,5.196451204055767,3125.23,4253.91,4796.6,3145.67,36296.94550063372
1258,laufenberg,left,1258_20231117_123257.bag,videos_3,20231117,12:34:18,9656435272,lab,1258,2023-05-15,2023-11-17,187,0.0,186.0,263.73732718894007,18.049562211981566,4.506451612903225,4.182096774193548,4.292165898617512,5.068847926267281,2.0123502304147465,2.0650230414746544,2.221935483870968,1.9817972350230413,106.35483870967742,5.0,2.0,0.0,2.0,5,3,3,7849.32,435,1.1494252873563218,0.4597701149425287,0.0,0.4597701149425287,1.1494252873563218,0.6896551724137931,0.6896551724137931,1961.32,1819.74,1862.8,2205.46,36697.87586206896
1259,laufenberg,left,1259_20231117_125126.bag,videos_3,20231117,12:51:52,2887850461,lab,1259,2023-03-13,2023-11-17,251,0.0,249.0,315.0256797583082,17.652462235649548,4.399365558912387,4.780045317220544,4.46880664652568,4.004244712990936,1.7963746223564956,1.531087613293051,1.4096374622356496,1.5844712990936558,97.8141993957704,0.0,0.0,2.0,0.0,2,0,2,11745.15,667,0.0,0.0,0.2998500749625187,0.0,0.2998500749625187,0.0,0.2998500749625187,2928.58,3176.87,2978.55,2661.15,31819.992503748126
1274,laufenberg,left,1274_20231117_105454.bag,videos_3,20231121,21:12:50,3491345791,lab,1274,2023-08-06,2024-07-27,360,1.0,357.0,258.703743315508,13.905839572192512,2.5668556149732624,4.251454545454545,4.171005347593582,2.916524064171123,1.473048128342246,1.3952085561497325,1.905754010695188,1.8521711229946525,96.35508021390376,0.0,4.0,0.0,1.0,0,5,5,13037.81,939,0.0,0.4259850905218317,0.0,0.1064962726304579,0.0,0.5324813631522897,0.5324813631522897,2407.24,3981.35,3912.43,2736.79,32410.8583599574
1282,laufenberg,left,1282_20231117_121652.bag,videos_3,20231117,12:17:14,2518137301,lab,1282,2023-09-06,2024-07-05,308,0.0,303.0,247.6319910514541,15.874485458612977,4.961107382550335,,,4.555492170022371,2.416912751677852,2.194765100671141,,,83.77740492170022,0.0,0.0,0.0,,0,2,2,14222.85,900,0.0,0.0,0.0,,0.0,0.2222222222222222,0.2222222222222222,4442.61,0.0,,4082.49,28766.321111111112
1319,laufenberg,left,1319_20231117_122525.bag,videos_3,20231117,12:25:54,3337742803,lab,1319,2023-10-18,2023-11-17,31,0.0,30.0,252.3943661971831,10.979295774647888,1.4009859154929578,5.4271830985915495,4.0718309859154935,0.563,1.492,1.8625352112676057,2.203943661971831,2.4067605633802818,83.09859154929578,0.0,2.0,0.0,2.0,0,4,4,794.73,75,0.0,2.666666666666667,0.0,2.666666666666667,0.0,5.333333333333334,5.333333333333334,100.74,394.51,293.58,5.9,34286.12
921,laufenberg,left,921_20231117_104851.bag,videos_3,20231117,10:49:00,913513850,lab,921,2023-03-13,2023-12-06,271,0.0,268.0,270.4024725274725,17.452403846153846,3.697967032967033,5.120068681318681,4.828255494505494,3.806112637362637,1.7491483516483517,1.691868131868132,2.1187912087912086,1.9256868131868128,98.25137362637362,5.0,1.0,1.0,1.0,6,2,3,12759.62,733,0.6821282401091405,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.8185538881309686,0.2728512960436562,0.4092769440654843,2707.6,3741.13,3533.78,2777.11,31191.443383356072
935,laufenberg,left,935_20231117_115800.bag,videos_3,20231117,11:58:34,3849093180,lab,935,2023-08-18,2024-07-27,349,0.0,344.0,289.6670305676856,15.890447598253274,5.373897379912664,5.486288209606986,5.014759825327511,2.0285714285714285,1.4057142857142857,2.184235807860262,2.0022052401746726,1.8165065502183408,76.49017467248909,0.0,1.0,0.0,0.0,0,1,1,14601.38,925,0.0,0.1081081081081081,0.0,0.0,0.0,0.1081081081081081,0.1081081081081081,4937.87,5038.16,4610.28,15.07,31778.222702702704
962,laufenberg,left,962_20231117_111426.bag,videos_3,20231117,11:14:44,1989201859,lab,962,2023-07-22,2024-07-05,355,0.0,349.0,337.5449844881076,16.198779731127196,3.2618510858324714,5.471944157187177,4.907807652533609,2.55717683557394,1.5255015511892451,1.5050879007238884,1.4912512926577042,1.6773940020682525,95.11271975180972,16.0,3.0,3.0,2.0,19,4,7,15746.16,975,1.641025641025641,0.3076923076923077,0.3076923076923077,0.2051282051282051,1.948717948717949,0.4102564102564102,0.717948717948718,3175.66,5307.6,4774.74,2488.16,30466.20923076923
